feature_name,dose,pvalue,tstat,fc
M676T277,2,0.003498777,-3.613187699,0.695914548
M676T397,2,0.052195107,-2.435885331,0.916248523
M676T341,2,0.94780851,0.067781766,1.009821933
M677T277,2,0.003288561,-3.610417102,0.700839526
M677T27,2,0.000711406,-4.567698154,0.434831129
M678T277,2,0.002322461,-3.778080042,0.641324171
M678T453,2,0.864834585,-0.174169104,0.989396294
M679T408,2,0.28834643,-1.184204217,0.684677784
M679T54,2,0.604360403,-0.537311823,0.919742872
M679T453,2,0.702955592,0.395131542,1.051428915
M679T27,2,0.287987168,1.155669043,1.181555651
M681T26_1,2,1.13E-05,-7.719972753,0.292789091
M682T454,2,0.232262549,-1.325286866,0.840379595
M682T26,2,0.916122819,0.109705409,1.023803328
M683T26,2,0.000714902,-4.831022477,0.596248893
M683T301,2,0.635091476,-0.500208115,0.949358472
M684T26,2,0.00053222,-4.88738098,0.581498942
M684T599_2,2,0.907614272,-0.120217998,0.976978979
M685T301,2,0.888423094,0.146578371,1.021995558
M685T26,2,0.011236596,-3.144100538,0.636969716
M685T410,2,0.564662246,-0.614600042,0.885397653
M686T26,2,0.026401649,-2.656729288,0.660442082
M686T411,2,0.932992689,0.08895604,1.011469554
M687T26_1,2,0.25442255,1.280735557,1.215876003
M687T26_2,2,0.005872277,-3.433857689,0.604304339
M688T276,2,5.98E-06,-8.586810379,0.355731979
M688T26_1,2,0.853462541,0.194119946,1.046028714
M688T26_2,2,0.002093706,-4.198924422,0.539113874
M689T474,2,0.941832823,0.074850755,1.010175769
M690T26,2,0.039210732,-2.369815858,0.679908682
M690T276,2,0.15268688,1.548903184,1.088716978
M690T474,2,0.098794844,-1.9737859,0.828390024
M691T26,2,0.009508913,-3.04300175,0.604410296
M691T270,2,0.095350687,-1.87211468,0.793019043
M691T276,2,0.091818847,1.830854261,1.099942394
M691T336,2,0.139200904,-1.683102006,0.79109615
M692T26,2,0.199043152,1.557942639,1.476601399
M692T270,2,0.169993614,-1.527602543,0.735031995
M692T276,2,0.289193969,1.114815657,1.070439561
M692T473,2,0.962404363,0.049100564,1.003031161
M693T269,2,0.043655993,-2.358386412,0.691628159
M693T232,2,0.006209829,-3.384185369,0.740768809
M693T473,2,0.615200198,-0.52228864,0.968374482
M694T269,2,0.614304576,-0.528443514,0.91244625
M694T534,2,0.324402682,1.034447944,1.026658073
M694T474,2,0.361342265,-1.117821346,0.794854642
M694T508,2,0.022576879,2.615883568,1.361533075
M695T269,2,0.112878297,-1.753201125,0.755051635
M695T521_1,2,0.100304226,-2.756034561,0.300706771
M695T521_2,2,0.233262759,-1.463540606,0.385482136
M695T534,2,0.459513602,-0.78141929,0.945380895
M696T534,2,0.984080815,0.020504592,1.00140275
M697T339,2,0.074697024,-2.000967473,0.740313365
M698T534,2,0.754315477,0.329399824,1.032024325
M699T531,2,0.104628397,1.840397341,1.085099452
M700T527,2,0.547666965,0.628492527,1.048240403
M700T534,2,0.488221215,-0.740399713,0.935667971
M701T337,2,0.588977197,-0.565064265,0.937768241
M701T534,2,0.466236558,0.785625875,1.097984937
M701T303,2,0.050591339,-2.159647892,0.856020103
M701T336,2,0.256486924,-1.254458011,0.931656973
M702T275,2,9.47E-09,-13.16370248,0.33047656
M702T534,2,0.603971642,-0.576165706,0.890792287
M703T275_1,2,1.86E-08,-12.69737056,0.332831897
M703T337,2,0.119350408,-1.68766141,0.852625405
M703T534,2,0.438728308,0.815656933,1.142872397
M703T303,2,0.01873779,-2.715615561,0.773193524
M703T341,2,0.532389222,0.647557746,1.053063895
M703T26_2,2,0.006201829,-3.322267067,0.603441591
M703T275_2,2,0.872098017,-0.16453638,0.984019156
M704T275_1,2,0.921854566,0.100286257,1.008258423
M704T275_2,2,0.483747747,0.721274884,1.037883787
M704T275_3,2,0.788850419,-0.273692186,0.981930813
M704T275_4,2,0.777771239,0.288371709,1.013916733
M704T275_5,2,0.799454788,-0.260519846,0.969939114
M704T275_6,2,0.864044604,0.181119218,1.026451344
M704T397,2,0.035946345,-2.644011928,0.928691785
M704T534,2,0.316949599,1.067131558,1.155009943
M704T26_2,2,0.342657048,-0.995990478,0.83774217
M705T231,2,0.000954103,-4.246618514,0.625876142
M705T275_2,2,0.440345971,0.79745736,1.04395787
M705T275_3,2,0.502939901,0.707029476,1.0611592
M705T275_4,2,0.309891494,1.06419797,1.077467217
M705T398,2,0.197905993,-1.467907427,0.854870821
M706T275,2,0.353278805,0.966420709,1.055230201
M706T269,2,0.011104114,-3.003988567,0.686976994
M707T232,2,0.830158029,-0.222631515,0.960172694
M707T26,2,0.835553458,-0.215870379,0.96364901
M707T230,2,0.526679568,-0.652961426,0.938249764
M707T275,2,0.401824174,0.868807976,1.048502975
M707T269,2,0.013379957,-2.90834241,0.70030358
M707T531,2,0.01183852,3.843451757,1.403217934
M707T312,2,0.056825508,-2.208690553,0.875935124
M708T232,2,0.885498537,-0.14938234,0.97527835
M708T26,2,0.173533979,-1.465910879,0.758174017
M708T275,2,0.968640098,0.040102914,1.002248803
M708T269,2,0.022754818,-2.678303907,0.689273475
M708T474,2,0.188137909,-1.553333907,0.828564452
M709T232,2,0.74320948,-0.339013462,0.938694302
M709T26,2,0.047758232,2.53333126,1.794140014
M710T26,2,0.670362247,0.44775586,1.122726278
M711T339,2,0.451997697,0.788322021,1.056374528
M711T542_1,2,0.23825025,-1.242668105,0.593502123
M711T68,2,0.939029927,-0.078125388,0.980435064
M711T542_2,2,0.170462072,-1.457231445,0.535057486
M712T276,2,0.003610378,3.75257096,1.340186064
M712T542_1,2,0.12910526,-1.620583904,0.503862659
M713T338,2,0.140042848,1.60120443,1.171140145
M715T473,2,0.907101978,0.125644848,1.024483319
M716T274,2,2.68E-06,-7.933545332,0.437380041
M716T535,2,0.417256885,0.891469611,1.05318468
M717T274,2,1.30E-06,-8.951725253,0.294938381
M718T285,2,1.05E-06,-9.955602196,0.253197104
M718T274,2,0.067920724,2.197488873,1.192719946
M719T230,2,0.00500554,-3.372446895,0.615584605
M719T274,2,0.078476986,2.125338182,1.19327341
M720T230,2,0.016510979,-2.751736111,0.547105547
M720T285,2,0.027120268,2.987293066,1.362346779
M720T224,2,0.586785723,-0.572715783,0.882917271
M720T274,2,0.051869624,2.323508734,1.290053743
M721T231,2,0.879397687,-0.155351669,0.977307006
M721T223,2,0.362388407,-0.973290587,0.861982951
M721T285,2,0.027868407,2.997676042,1.529733691
M721T229,2,0.817912407,0.238816564,1.033216344
M721T221,2,0.362898874,-0.953831977,0.899279382
M721T532,2,0.237470011,1.244841599,1.108392536
M721T54,2,0.66391354,-0.457115552,0.906148374
M722T231,2,0.725971143,0.358183148,1.045325783
M722T285,2,0.006090474,4.744828612,2.356831616
M722T229,2,0.397940878,0.885807046,1.109808397
M723T231,2,0.842945863,0.20255265,1.03344718
M723T229,2,0.544681565,-0.622376135,0.954852305
M724T275,2,1.90E-07,-12.15784149,0.309361437
M725T275,2,4.68E-05,-11.68831156,0.174768415
M726T275,2,0.136799794,1.589546946,1.051267527
M727T275,2,0.226889617,1.268428143,1.047457596
M727T68,2,0.436711307,0.805275835,1.216645142
M728T275,2,0.114727359,1.763437527,1.155811511
M728T272,2,0.060242365,-2.065856337,0.842505293
M729T272,2,0.06739265,-1.997455578,0.868829332
M729T531,2,0.034855759,2.787524314,1.458285849
M730T273,2,3.17E-06,-8.32361767,0.503963991
M730T275,2,0.711021972,-0.390020389,0.954601081
M730T539,2,0.921349009,-0.100740287,0.986832578
M731T229,2,0.075389672,-1.991662124,0.795352397
M731T222,2,0.053465358,-2.236044327,0.768472743
M731T273,2,2.77E-06,-8.198936958,0.508267203
M731T275_2,2,0.247009213,1.267276452,1.125958071
M731T54,2,0.643306091,-0.478521404,0.920597041
M732T275,2,0.482039864,-0.730327222,0.909450869
M732T229,2,0.316978868,-1.056997611,0.856830211
M732T273,2,0.069268239,-1.994695429,0.817870197
M733T229,2,0.000939748,-4.255168723,0.568357415
M733T273,2,0.092274953,-1.850904585,0.817033209
M734T229,2,0.003610773,-3.549516824,0.569654747
M734T221,2,0.003131042,-3.812595805,0.578841409
M734T273,2,0.075494689,-1.973089646,0.810894639
M734T268,2,0.002439202,-4.002966875,0.281877266
M734T230,2,0.200136334,1.529085502,1.53559119
M735T230_1,2,0.078287617,2.112151917,1.282290908
M735T273,2,0.056102589,-2.103795126,0.760445817
M735T230_2,2,0.036191365,2.337732652,1.298338243
M735T579,2,0.150251753,-1.579908453,0.903948132
M736T230,2,0.144540942,1.619632307,1.177683481
M737T230,2,0.383378805,0.948953267,1.1427835
M737T222,2,0.733029751,-0.380408909,0.959110721
M737T251,2,0.778616303,-0.289505162,0.962505611
M737T408,2,0.327375077,-1.055682808,0.883297102
M738T230,2,0.396344097,0.922281349,1.151400038
M739T230,2,0.064999478,2.163876181,1.227485558
M741T535,2,0.501771715,0.703497378,1.182454451
M742T275,2,0.302035059,1.097106625,1.034413166
M743T275,2,0.205327319,1.352361329,1.059533571
M744T275,2,0.846963063,0.198357701,1.0285983
M744T272,2,1.90E-07,-10.00817591,0.29211928
M745T228,2,0.791682245,0.269623718,1.032813665
M745T226,2,0.000934009,4.291793023,1.744695761
M746T228,2,0.391786233,0.914303987,1.183021107
M746T177,2,0.173055967,1.640172099,1.44397206
M746T226,2,0.002063897,4.11067647,1.684068105
M746T272,2,0.023699501,-2.845777514,0.645836675
M746T538,2,0.089012222,-1.87303187,0.395059296
M747T228,2,0.455624673,-0.797056672,0.868148321
M747T225,2,0.036631945,2.815485435,1.754852612
M747T272,2,0.082555295,-2.261804787,0.587404114
M747T538_1,2,0.095623004,-1.831888895,0.408910925
M747T408,2,0.282752087,-1.211287111,0.667417792
M747T538_2,2,0.079957801,-2.153530236,0.289911401
M748T228,2,0.327631027,-1.037434863,0.819278962
M748T225,2,0.043420379,2.658129911,1.814423179
M749T146,2,0.008630599,4.518075208,2.07419805
M749T229,2,0.984630523,0.020119343,1.003467911
M749T226,2,0.01658419,3.697031103,2.203827212
M750T229,2,0.889813563,0.144762687,1.021271243
M751T229,2,0.506317972,-0.695286146,0.852462323
M752T272,2,8.08E-06,-7.573175891,0.459399843
M753T230,2,0.89855007,-0.132404316,0.972122886
M753T144,2,0.04244833,2.817390756,1.833683333
M754T272,2,0.036828884,-2.462818474,0.776709675
M755T223,2,0.001945874,-4.313679131,0.61471085
M755T272,2,0.021627719,-2.753596301,0.708615645
M756T223,2,0.001700996,-4.090773917,0.459425615
M756T271,2,0.011458262,-2.953606797,0.757206591
M757T225,2,0.866437951,0.173206686,1.0173097
M757T271,2,0.02889544,-2.496798627,0.77141553
M758T226,2,0.379709524,0.97672556,1.274133738
M758T271,2,1.36E-05,-6.821232719,0.51895062
M758T227_1,2,0.291971936,1.112466192,1.117246678
M758T227_2,2,0.230014683,1.431934659,1.211675911
M758T227_4,2,0.21237362,1.561274731,1.330377082
M759T227_1,2,0.085328829,2.302573448,1.343314642
M759T227_2,2,0.159303124,1.595189709,1.207187541
M759T227_3,2,0.186663976,1.412248366,1.229123639
M759T227_4,2,0.925026824,0.095954209,1.006119319
M759T305,2,0.003590438,5.958170402,7.175757729
M759T227_9,2,0.046745777,2.641871073,1.249999942
M759T227_10,2,0.04367839,2.771647285,1.468147547
M760T227_1,2,0.945774274,0.069797057,1.004866238
M760T227_2,2,0.149671732,1.649484554,1.230808521
M760T267,2,0.016758423,2.950760353,1.248956831
M760T227_3,2,0.34597097,1.011979392,1.293586141
M760T271,2,0.648912622,-0.477773438,0.93376571
M760T227_4,2,0.061036904,2.451157954,1.29054427
M760T227_5,2,0.138833709,1.763225899,1.309201515
M760T305,2,0.000990677,8.254710578,7.207046516
M761T226_1,2,0.009449125,-3.205626745,0.597915573
M761T226_2,2,0.198999664,1.491593506,1.256963208
M761T271,2,0.824905274,-0.229823134,0.967285665
M761T226_3,2,0.960728406,-0.05029782,0.99586464
M761T226_4,2,0.778054938,-0.308104885,0.936586339
M761T305,2,0.003532254,6.018124484,8.640916704
M762T226_1,2,0.218846688,1.39721346,1.251608057
M762T275,2,0.989978197,0.013298457,1.002133649
M762T271,2,0.844095668,0.20446146,1.03403923
M762T226_2,2,0.711401768,-0.388420007,0.925182295
M764T227,2,0.433826031,-0.872747462,0.846056592
M765T228,2,0.840931592,-0.211010511,0.972569318
M765T336,2,0.047605547,-2.202189285,0.785236499
M766T336,2,0.115502158,-1.690714866,0.806834656
M767T212,2,0.022705894,2.992257309,1.380580482
M767T68,2,0.8702361,-0.167846804,0.954718642
M767T336,2,0.193728777,-1.385967509,0.855320157
M768T212,2,0.001515729,4.6306314,1.429119698
M769T221,2,0.046611965,-2.262267939,0.823795098
M769T160,2,0.946289867,0.070049649,1.008899856
M769T218,2,0.307743992,1.12798458,1.141782922
M770T221,2,0.024055417,-2.553210668,0.816171177
M770T160,2,0.142761745,1.691508958,1.376092454
M770T273,2,0.036614662,-2.506390094,0.548646609
M770T218,2,0.264072805,1.234046246,1.146894589
M772T224,2,0.958086899,0.053597335,1.006497074
M772T270,2,2.04E-05,-7.528803993,0.442097554
M772T568,2,0.379738479,-0.909592281,0.904790049
M773T230,2,0.03726068,-2.495882795,0.775015877
M773T229,2,0.321756763,-1.091171648,0.732955019
M773T225,2,0.263239724,1.210640104,1.235928346
M773T270,2,2.72E-05,-7.298729288,0.380547822
M774T225,2,0.288833669,1.168083264,1.255089191
M774T270,2,0.232206608,-1.304570579,0.77719928
M775T232,2,0.446060904,0.821589332,1.172401905
M775T247,2,0.023837787,2.977659764,1.619985768
M775T225,2,0.909646412,0.11871664,1.012296523
M775T270,2,0.333869569,-1.038798545,0.799787466
M776T225,2,0.137014689,-1.621491776,0.762965548
M777T247,2,0.050445543,2.418763407,1.342373378
M779T68,2,0.945411992,0.070738877,1.012503503
M780T266,2,0.099745578,1.964361421,1.448037707
M781T266,2,0.146832832,1.645523926,1.385636414
M781T339,2,0.031035301,-2.469238774,0.769625402
M782T56,2,0.282312588,1.189964433,1.726993548
M782T269,2,0.781784818,-0.287807018,0.969140032
M782T220_3,2,0.279413794,-1.164303911,0.953493979
M783T56,2,0.357372137,1.003510807,1.705491026
M783T220_1,2,0.016988323,-2.959643186,0.904713794
M783T206,2,0.661720807,0.465382433,1.159069306
M783T269,2,0.708224227,0.39434104,1.049401331
M783T220_2,2,0.016476379,-2.835506157,0.80227306
M783T68,2,0.539223132,-0.641329801,0.862202454
M784T219,2,0.024908597,-2.734432417,0.910161054
M784T267,2,0.178970208,-1.491681392,0.802603511
M784T270,2,0.001829359,-3.899706248,0.699329958
M785T219,2,0.898483766,-0.13956147,0.952193977
M785T270,2,0.002480183,-3.74941659,0.714175548
M786T223,2,0.334239625,1.009683389,1.089983298
M786T210,2,0.14750688,1.741917074,1.393154691
M786T269,2,2.08E-05,-6.503404809,0.561374677
M787T224_1,2,0.020142186,2.67798136,1.338239898
M787T224_2,2,0.032062647,2.400397947,1.166406673
M787T224_3,2,0.000765781,4.654071189,1.523432103
M787T224_4,2,0.095822753,1.904461303,1.18398684
M787T269,2,1.42E-05,-6.76354924,0.563853306
M787T224_5,2,0.216380264,1.444561995,1.276085751
M787T224_6,2,0.029529821,2.533227178,1.15370191
M787T224_7,2,0.111461756,1.857129522,1.135850691
M787T224_8,2,0.915248371,-0.11434928,0.974517341
M788T224_1,2,0.007316238,3.448552028,1.58908713
M788T224_2,2,0.037586088,2.346481623,1.157392337
M788T211,2,0.008775509,3.458419451,1.421638112
M788T269,2,0.419221517,-0.861714975,0.866650616
M788T224_3,2,0.025355941,2.784894305,1.284202216
M789T223,2,0.620983303,-0.506586783,0.965787925
M789T211,2,0.224272448,1.375030684,1.098446682
M789T269,2,0.617019266,-0.523794243,0.911765246
M789T54,2,0.463047669,-0.782129638,0.854195082
M790T223,2,0.757447129,-0.323967626,0.975120944
M790T211,2,0.825323257,0.226923796,1.021416319
M790T269,2,0.673212498,-0.439004749,0.914761821
M791T223,2,0.69842906,0.407098919,1.105979242
M792T223,2,0.672704081,0.443827948,1.052923151
M793T220,2,0.036564689,2.603371812,1.32676876
M793T208,2,0.268717224,1.338083296,1.555419231
M793T216,2,0.008541285,5.053113007,1.81154438
M793T231,2,0.854915037,0.188245501,1.016299089
M794T275,2,0.713164186,0.375764221,1.039052145
M794T231,2,0.869723159,0.170828367,1.027630062
M794T568,2,0.836570482,-0.21130365,0.971018144
M794T466,2,0.164860085,1.573856766,1.378812242
M795T214,2,0.059824813,2.488692962,1.767524322
M795T338,2,0.223479123,-1.309970969,0.874498126
M796T214,2,0.018407851,3.365010316,1.655974626
M797T227,2,0.894072174,-0.137780427,0.972575138
M797T218,2,0.018019739,-2.861042915,0.81025609
M797T338,2,0.542653632,-0.648264439,0.92673544
M797T214,2,0.063184853,2.622568796,1.680247639
M798T227,2,0.987123532,-0.017779698,0.995131756
M798T218,2,0.222319548,-1.306403658,0.912257948
M798T215,2,0.000446491,5.245145867,1.961898732
M798T269,2,2.76E-05,-8.36599969,0.501299883
M798T467,2,0.168901893,1.60919031,1.501218129
M799T218,2,0.194338528,-1.369888646,0.870868939
M799T223,2,0.595095077,0.548231631,1.038883164
M799T269,2,0.0005117,-6.290760284,0.528217051
M800T56,2,0.120884352,1.765200986,2.069218877
M800T268,2,0.000127622,-6.993872611,0.437964255
M801T56,2,0.28350389,1.184807595,1.819102365
M801T222,2,0.205173395,1.366046245,1.142779532
M801T209,2,0.083026291,2.046653786,1.327189953
M801T268,2,5.96E-05,-8.285521639,0.438296023
M802T56,2,0.350068779,1.013813298,1.651709749
M802T222,2,0.097384331,1.973424952,1.264205774
M802T268,2,0.081296551,-2.022376941,0.678156192
M802T275,2,0.629974338,-0.508154548,0.91608783
M803T222,2,0.490010811,0.711536092,1.060626533
M803T275,2,0.105194061,1.765774034,1.111765771
M804T268,2,0.469608522,-0.76491779,0.828634013
M805T219,2,0.890812895,0.143766589,1.009946616
M805T398,2,0.551740738,0.62445301,1.07308427
M806T220,2,0.721207759,-0.373720732,0.967078157
M806T265,2,0.014304802,3.988688461,3.020312722
M807T218_1,2,0.000100444,5.513300643,1.374187079
M807T266,2,0.016033537,3.757584643,3.095956907
M808T218,2,0.000730253,4.419497152,1.331833021
M808T266,2,0.017630889,3.788538764,3.168803548
M809T216,2,0.951947399,0.062380792,1.010001684
M809T266,2,0.018253647,3.758585315,3.332551842
M810T216,2,0.839036812,-0.217404511,0.9390753
M810T269,2,7.40E-07,-9.346969016,0.474868205
M811T301,2,0.949424009,-0.067576013,0.991562389
M811T284,2,0.999789925,-0.000273855,0.999952582
M811T269,2,1.60E-07,-10.16351957,0.416464205
M812T216,2,0.032803626,-2.626048533,0.856481529
M812T268,2,0.000309369,-5.516080335,0.622933987
M813T296,2,0.97845338,-0.028199924,0.995065043
M813T216,2,0.445142225,0.858696681,1.087696154
M813T222,2,0.592155539,0.572259167,1.057427524
M813T268,2,0.000360568,-5.381673394,0.628176979
M814T216,2,0.366249096,-0.942912765,0.886309395
M814T221,2,0.319070654,1.057597974,1.119464373
M814T268,2,0.009267045,-3.252552415,0.657757007
M815T221,2,0.069103768,1.981379842,1.246460037
M815T268,2,0.008752484,-3.284534548,0.658968012
M816T221,2,0.00203219,3.923481312,1.352137849
M816T268,2,0.053669118,-2.227340754,0.70932669
M816T408,2,0.739598943,0.374965645,1.191672165
M817T228,2,0.110168493,1.736065045,1.108055677
M817T268,2,0.203876099,-1.421786247,0.798023326
M818T56,2,0.093510245,1.935823714,2.372214596
M818T228,2,0.014648577,2.815024721,1.200126502
M819T56,2,0.206477689,1.392251237,1.849907926
M820T56,2,0.407139975,0.896124397,1.488352178
M821T216,2,0.017842831,3.954320065,1.464736684
M821T56,2,0.26652189,1.230216957,1.794612255
M822T268,2,0.000272711,-5.928080155,0.459678191
M825T224,2,0.384204107,-0.903192869,0.919411283
M825T214,2,0.72498564,0.397565293,1.046080071
M826T224,2,0.609966254,0.525262316,1.053622414
M826T267,2,7.86E-05,-7.273350058,0.416210741
M828T271,2,0.002408395,-4.714067371,0.502299589
M828T267,2,7.96E-05,-5.72204832,0.403269684
M829T267,2,0.000190074,-5.511760407,0.390877599
M830T270,2,0.142668794,-1.608713172,0.799471515
M831T210,2,0.761994278,0.315246887,1.023092019
M831T270,2,0.598432826,-0.561992813,0.897291568
M832T210,2,0.167588451,1.734344561,1.219891273
M832T269,2,0.000617038,-5.063589697,0.420976362
M832T279,2,0.042091457,-2.470334657,0.685381803
M834T268,2,0.000555083,-4.945575952,0.752776423
M835T214,2,3.34E-05,7.117113192,1.405499989
M835T56,2,0.358407746,0.998841929,1.536494644
M835T268,2,0.020281366,-2.648220723,0.814432909
M835T504_1,2,0.149046729,-1.640542425,0.549536559
M835T504_2,2,0.567043084,-0.640081928,0.771245237
M836T306,2,0.000818878,7.40261758,2.228238675
M836T214,2,0.001019135,4.814039798,1.441400181
M836T56,2,0.238648511,1.310023188,1.692240735
M836T268,2,0.095512524,-1.932381503,0.846407412
M837T306,2,0.000126634,8.771127254,2.321294903
M837T213,2,0.005420454,4.399534062,1.577124324
M837T56,2,0.727626555,0.371667281,1.202466642
M837T268,2,0.153997117,-1.614257486,0.859915891
M838T305,2,0.168501555,2.045662619,2.267783248
M838T213,2,0.046437183,2.422211657,1.44815
M838T267,2,0.628890287,-0.517238954,0.924636583
M840T56,2,0.321266498,1.069360403,1.791015439
M840T267,2,0.018874692,-4.624886015,0.425693954
